comp_A	comp_C	comp_D	comp_E	comp_F	comp_G	comp_H	comp_I	comp_K	comp_L	comp_M	comp_N	comp_P	comp_Q	comp_R	comp_S	comp_T	comp_V	comp_W	comp_Y	kd_mean	kd_max	polarity_Zimmerman_mean	polarity_Zimmerman_max	transmembrane_tendency_ZhaoLondon_mean	transmembrane_tendency_ZhaoLondon_max	flexibility_BhaskaranPonnuswamy_mean	flexibility_BhaskaranPonnuswamy_max	helix_ChouFasman_mean	helix_ChouFasman_max	coil_DeleageRoux_mean	coil_DeleageRoux_max	beta_ChouFasman_mean	beta_ChouFasman_max	Accession	Fold	y
0.045454545454545456	0.0	0.22727272727272727	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.18181818181818182	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.0	-1.1722222222222223	1.72	21.35661111111111	31.71	-1.0709722222222222	-0.34333333333333343	0.4571111111111112	0.5119999999999999	1.0124652777777778	1.0988888888888888	1.0123777777777778	1.13	0.9086805555555556	1.086666666666667	P47118	1	0
0.13636363636363635	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	-0.5038888888888889	1.6199999999999999	9.766277777777779	40.245999999999995	-0.43149305555555556	0.4088888888888889	0.43272222222222223	0.48	1.0402083333333332	1.198888888888889	1.0019055555555554	1.1540000000000001	0.9895486111111111	1.1011111111111112	O94979	0	0
0.045454545454545456	0.13636363636363635	0.09090909090909091	0.09090909090909091	0.0	0.13636363636363635	0.0	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	-0.11888888888888889	2.7	11.997277777777779	21.016	-0.5904166666666666	0.3799999999999999	0.43405555555555553	0.47400000000000003	0.9432638888888889	1.1155555555555556	1.0061333333333335	1.1985999999999999	0.9911805555555555	1.151111111111111	P34447	4	0
0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.0	0.09090909090909091	0.18181818181818182	0.045454545454545456	0.0	0.0	0.0	-0.5938888888888889	2.3	10.772611111111111	22.778000000000002	-0.5670833333333334	0.46777777777777785	0.46116666666666656	0.504	0.8896527777777778	1.0066666666666666	1.063972222222222	1.2584	0.9502777777777779	1.1366666666666667	Q9SAA2	3	0
0.13636363636363635	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.4090909090909091	0.045454545454545456	0.0	0.22727272727272727	0.0	0.13636363636363635	0.0	0.0	0.0	0.0	0.0	0.10444444444444437	3.8	13.223055555555554	31.712	-0.3787152777777777	1.2344444444444447	0.43472222222222223	0.49399999999999994	1.0162499999999999	1.1355555555555557	1.0166	1.2508000000000001	0.9280208333333334	1.1555555555555557	Q6UXH1	4	1
0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.18181818181818182	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.13636363636363635	0.0	0.0	-0.02388888888888882	4.1000000000000005	10.739444444444446	31.35	-0.4205902777777778	1.2955555555555556	0.43927777777777777	0.51	1.062152777777778	1.221111111111111	0.9509555555555556	1.1538	0.9972916666666667	1.3533333333333335	P52823	1	1
0.045454545454545456	0.0	0.045454545454545456	0.13636363636363635	0.0	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.18181818181818182	0.09090909090909091	0.045454545454545456	0.0	0.0	-0.44833333333333336	1.86	8.048444444444446	30.552	-0.5775	0.27888888888888885	0.4658333333333333	0.508	0.9769097222222223	1.0811111111111111	1.0333833333333335	1.1888	0.9513888888888888	1.0677777777777777	Q12359	0	0
0.045454545454545456	0.0	0.0	0.18181818181818182	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.13636363636363635	0.18181818181818182	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	-0.8688888888888889	3.0	19.884555555555554	49.5	-1.16625	0.541111111111111	0.44922222222222213	0.516	1.1462152777777779	1.3444444444444443	0.9400944444444446	1.2541999999999998	0.8687152777777778	1.0611111111111111	P19426	2	0
0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.0	0.0	-0.46611111111111103	1.8800000000000001	13.4835	31.065999999999995	-0.6477777777777778	-0.051111111111111114	0.4502222222222223	0.492	1.004375	1.1500000000000001	1.0044777777777778	1.3058	0.9902777777777778	1.1466666666666665	Q8GWR1	0	0
0.045454545454545456	0.045454545454545456	0.13636363636363635	0.13636363636363635	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.0	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.13636363636363635	0.0	0.0	-0.6072222222222222	1.7399999999999998	15.092055555555554	50.160000000000004	-0.8244444444444444	0.11555555555555556	0.46194444444444444	0.5039999999999999	1.0294791666666665	1.198888888888889	0.9886722222222222	1.1036	0.9052430555555555	1.2066666666666666	Q8L983	1	0
0.13636363636363635	0.0	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.0	-0.1794444444444445	2.4799999999999995	11.148055555555555	30.233999999999998	-0.44215277777777773	0.5455555555555556	0.43872222222222224	0.522	0.9940972222222221	1.2011111111111112	0.9987833333333334	1.3424	0.9302777777777778	1.1277777777777778	Q5T8A7	0	0
0.13636363636363635	0.045454545454545456	0.0	0.0	0.13636363636363635	0.09090909090909091	0.0	0.13636363636363635	0.0	0.13636363636363635	0.045454545454545456	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.0	0.09090909090909091	0.7905555555555556	3.7600000000000002	2.946111111111111	11.168	0.2001736111111111	1.6322222222222225	0.4230555555555556	0.48600000000000004	0.9063194444444445	1.2077777777777778	1.0181499999999999	1.2304	1.1083333333333334	1.4122222222222223	Q8T1G4	1	1
0.13636363636363635	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.13636363636363635	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.09090909090909091	0.09090909090909091	0.0	0.0	-0.6044444444444443	1.5	11.710499999999998	21.497999999999998	-0.6963888888888888	-0.19666666666666666	0.4395555555555556	0.484	1.0121875	1.1533333333333333	0.9968555555555556	1.2334	0.9985763888888888	1.151111111111111	Q9Y3Y2	2	0
0.0	0.0	0.045454545454545456	0.0	0.09090909090909091	0.0	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.18181818181818182	0.045454545454545456	0.0	0.0	-0.2661111111111112	2.8	13.531277777777778	30.826	-0.4357986111111112	0.6422222222222221	0.441	0.516	0.9748263888888888	1.0955555555555554	1.0296777777777777	1.2364000000000002	0.9928125	1.2011111111111112	P36159	1	0
0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.13636363636363635	0.18181818181818182	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.18181818181818182	0.0	0.0	0.0	-0.4077777777777778	1.6799999999999997	14.712277777777777	39.866	-0.5229166666666667	0.10000000000000002	0.4452222222222222	0.49399999999999994	1.0829166666666667	1.1922222222222223	0.9489000000000001	1.1078	0.9664930555555555	1.0966666666666667	O60094	3	0
0.0	0.0	0.13636363636363635	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.13636363636363635	0.0	0.0	0.4122222222222221	3.7	13.609833333333334	40.246	-0.21781250000000002	0.8488888888888888	0.4434444444444445	0.502	1.0589930555555558	1.2255555555555555	0.9573777777777779	1.1116	1.0772916666666665	1.3233333333333333	Q22024	1	0
0.13636363636363635	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.18181818181818182	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	-0.8016666666666666	0.7599999999999999	14.714277777777776	41.854	-0.7781597222222222	0.07666666666666669	0.45077777777777783	0.5200000000000001	0.9634027777777778	1.1588888888888889	1.0311666666666666	1.2842	0.9188194444444444	1.0455555555555556	O43482	4	0
0.13636363636363635	0.0	0.09090909090909091	0.13636363636363635	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.0	-0.9927777777777776	1.6199999999999999	13.49688888888889	30.851999999999997	-0.7980208333333334	-0.19	0.47044444444444433	0.54	0.9703819444444444	1.3166666666666667	1.0366055555555558	1.251	0.8518402777777778	1.0566666666666666	Q02447	0	0
0.13636363636363635	0.0	0.045454545454545456	0.0	0.0	0.18181818181818182	0.0	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.18181818181818182	0.09090909090909091	0.045454545454545456	0.0	0.0	-0.3	2.1	14.482	40.6	-0.5747916666666666	0.5533333333333332	0.4633333333333332	0.516	1.0200347222222224	1.2577777777777777	0.9919444444444445	1.1001999999999998	0.9255208333333333	1.1344444444444446	F4JHH5	4	0
0.13636363636363635	0.0	0.0	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.22727272727272727	0.045454545454545456	0.0	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.6127777777777778	3.62	10.888055555555557	31.365999999999996	-0.05638888888888888	1.4766666666666666	0.4335555555555556	0.504	1.0642708333333333	1.2633333333333334	0.9351055555555556	1.0806	1.0413541666666668	1.2733333333333334	P18709	3	1
0.36363636363636365	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.09090909090909091	0.09090909090909091	0.0	0.0	0.4338888888888889	3.62	8.351944444444444	31.02	-0.1702083333333333	1.1844444444444446	0.4179999999999999	0.514	1.1025347222222222	1.3566666666666665	0.9693333333333332	1.3282	0.9712847222222222	1.2722222222222221	Q9ZT66	1	1
0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.22727272727272727	0.0	0.0	0.045454545454545456	0.18181818181818182	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0.22727272727272727	0.045454545454545456	0.0	0.045454545454545456	0.0	0.4866666666666666	2.7600000000000002	3.788444444444445	20.392000000000003	0.19017361111111108	1.161111111111111	0.45500000000000007	0.534	0.9182638888888889	1.15	1.0666555555555555	1.2846	0.9714236111111112	1.1822222222222223	P08069	3	1
0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.0	0.09090909090909091	0.0	0.13636363636363635	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.22727272727272727	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.0	-0.49	1.34	10.0495	22.142	-0.44843750000000004	0.14333333333333337	0.4664444444444445	0.512	0.8777083333333333	1.0333333333333334	1.072061111111111	1.3497999999999997	0.9691319444444444	1.1544444444444444	P01098	3	0
0.18181818181818182	0.0	0.045454545454545456	0.0	0.0	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.0	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.0	-0.77	1.0	12.586222222222222	31.082	-0.688576388888889	-0.016666666666666656	0.4591111111111112	0.502	0.9402777777777778	1.0577777777777777	1.069127777777778	1.2721999999999998	0.8557986111111111	0.9444444444444444	Q5M775	0	0
0.045454545454545456	0.0	0.13636363636363635	0.22727272727272727	0.0	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	-1.346111111111111	1.1800000000000002	18.871722222222225	40.546	-1.0727777777777776	-0.08	0.47150000000000003	0.518	1.0313541666666666	1.2033333333333334	0.973538888888889	1.2471999999999999	0.9412847222222223	1.347777777777778	G5EC23	4	0
0.2727272727272727	0.0	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.0	0.0	0.09090909090909091	-1.5088888888888887	1.3199999999999998	15.60588888888889	22.887999999999998	-1.0102777777777776	-0.20000000000000007	0.4423333333333333	0.504	1.0431249999999999	1.1977777777777776	1.016516666666667	1.142	0.9163194444444445	1.0122222222222221	Q3KN41	0	0
0.0	0.0	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.13636363636363635	0.09090909090909091	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.0	-0.3294444444444446	1.8799999999999997	15.687944444444447	40.246	-0.5830902777777778	0.20444444444444443	0.4535	0.51	0.9961805555555555	1.1066666666666667	0.9900222222222221	1.1058	0.9935763888888889	1.1477777777777778	Q9LJ87	0	0
0.045454545454545456	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.09090909090909091	0.13636363636363635	0.0	0.045454545454545456	0.03166666666666661	4.1	8.969277777777776	31.369999999999997	-0.14125	0.6577777777777778	0.4541111111111111	0.5	0.9735416666666666	1.1355555555555557	1.0040499999999999	1.3754	1.092465277777778	1.3044444444444445	P53332	1	0
0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.0	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.0	0.18181818181818182	0.0	0.13636363636363635	0.09090909090909091	0.0	0.0	0.0	0.045454545454545456	-1.1283333333333334	1.48	21.32622222222222	41.126	-1.179826388888889	-0.3266666666666666	0.4583333333333333	0.5	1.0854861111111112	1.221111111111111	0.9820166666666665	1.1604	0.8408333333333333	1.0477777777777777	Q9DCD5	2	0
0.045454545454545456	0.0	0.0	0.0	0.0	0.13636363636363635	0.0	0.0	0.22727272727272727	0.13636363636363635	0.045454545454545456	0.0	0.09090909090909091	0.0	0.045454545454545456	0.18181818181818182	0.0	0.045454545454545456	0.045454545454545456	0.0	-0.6094444444444445	3.2600000000000002	18.290277777777778	50.12	-0.9489930555555556	0.2522222222222223	0.4625555555555555	0.508	0.9936805555555555	1.1222222222222225	0.9798944444444443	1.1654	0.9361805555555556	1.238888888888889	Q501D2	4	0
0.18181818181818182	0.0	0.0	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.13636363636363635	0.13636363636363635	0.045454545454545456	0.0	0.0	0.13636363636363635	0.13636363636363635	0.09090909090909091	0.0	0.0	0.0	0.0	-0.8844444444444443	1.5	20.24988888888889	41.466	-0.9807291666666667	0.06777777777777778	0.4435555555555556	0.518	1.1586458333333334	1.25	0.8944500000000001	1.0058	0.8936805555555556	1.0533333333333335	Q96HA7	4	0
0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.18181818181818182	0.09090909090909091	0.18181818181818182	0.13636363636363635	0.045454545454545456	0.0	0.0	0.0	-1.583333333333333	0.41999999999999993	17.53866666666666	31.351999999999997	-1.3231597222222224	-0.3077777777777777	0.47372222222222227	0.514	0.9269097222222222	1.1033333333333333	1.0967999999999996	1.305	0.782326388888889	0.8677777777777779	Q9Y3Z3	3	0
0.13636363636363635	0.0	0.0	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.22727272727272727	0.0	0.045454545454545456	0.13636363636363635	0.0	0.09090909090909091	0.0	0.0	-0.315	1.64	10.989222222222221	30.542	-0.6739236111111111	0.09333333333333335	0.45788888888888885	0.516	0.9516666666666667	1.0911111111111111	1.059272222222222	1.4002000000000001	0.8321875000000001	1.0144444444444443	B2RWS6	1	0
0.045454545454545456	0.09090909090909091	0.0	0.0	0.0	0.13636363636363635	0.0	0.0	0.0	0.36363636363636365	0.045454545454545456	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.6255555555555554	3.8	5.776333333333333	21.398	0.16190972222222227	1.4577777777777778	0.4425555555555556	0.488	0.9282291666666667	1.1388888888888888	1.0417944444444447	1.2042	1.0034027777777779	1.2711111111111113	Q5FWE3	3	1
0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.2727272727272727	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	-0.39444444444444443	2.08	13.255833333333335	30.726	-0.4530208333333333	0.2511111111111111	0.4646666666666666	0.518	0.9530902777777777	1.2366666666666668	0.9908611111111113	1.1538	1.0062152777777778	1.2322222222222223	Q9CAI5	0	0
0.13636363636363635	0.0	0.09090909090909091	0.2727272727272727	0.0	0.0	0.0	0.0	0.0	0.22727272727272727	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	-0.4833333333333333	1.98	20.23638888888889	39.91	-0.7260069444444444	0.2722222222222223	0.4438888888888889	0.484	1.1474652777777776	1.3299999999999998	0.9195944444444445	1.0184	0.8610069444444445	1.038888888888889	Q5EAW4	1	0
0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.0	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.09090909090909091	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	-0.6033333333333334	1.8199999999999998	13.480055555555557	31.432	-0.6301388888888888	0.09222222222222227	0.4449444444444445	0.5039999999999999	1.0053125	1.177777777777778	1.0109833333333333	1.216	0.9733333333333334	1.161111111111111	G5EBR8	0	0
0.0	0.0	0.0	0.22727272727272727	0.045454545454545456	0.0	0.0	0.0	0.0	0.18181818181818182	0.045454545454545456	0.09090909090909091	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	-0.9011111111111112	1.3199999999999998	17.050555555555555	31.742	-0.8362152777777778	-0.1055555555555556	0.44833333333333336	0.496	1.0595138888888886	1.1966666666666665	0.9782277777777776	1.2675999999999998	0.9492013888888888	1.0888888888888888	O94397	3	0
0.2727272727272727	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.09090909090909091	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.0	0.09090909090909091	0.0	0.09090909090909091	0.045454545454545456	0.0	0.0	-0.19166666666666662	1.54	15.039388888888888	30.572000000000003	-0.5302430555555555	0.47777777777777775	0.4313333333333333	0.49399999999999994	1.0967708333333333	1.2655555555555555	0.948988888888889	1.1688	0.9597916666666667	1.2066666666666668	Q9UJS0	4	0
0.22727272727272727	0.045454545454545456	0.0	0.13636363636363635	0.045454545454545456	0.18181818181818182	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.09090909090909091	0.13636363636363635	0.0	0.045454545454545456	0.0	0.0	0.10111111111111114	2.88	10.37188888888889	21.126	-0.3901736111111111	0.3222222222222222	0.44805555555555565	0.526	1.0229166666666667	1.2433333333333332	1.0003000000000002	1.1822000000000001	0.8924305555555556	1.13	Q9H5U6	3	0
0.13636363636363635	0.0	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.0	0.09090909090909091	0.0	0.045454545454545456	0.045454545454545456	0.22727272727272727	0.0	0.09090909090909091	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.0	-1.087777777777778	1.72	13.536333333333333	31.026	-0.8558680555555556	-0.33000000000000007	0.4669444444444445	0.5119999999999999	0.9636458333333333	1.1444444444444446	1.0383666666666667	1.172	0.8854513888888889	1.0188888888888887	P53298	2	0
